hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2024-10-22T11:00:00Z,8.82,3.35,18.41,4.0,6.77,2.02,1.0,1.83,7.0,2.3,0.37,46.61
2024-10-22T12:00:00Z,7.66,2.11,8.66,2.77,4.26,0.52,1.01,3.86,4.52,1.12,0.26,72.08
2024-10-22T13:00:00Z,8.91,2.43,17.88,3.23,4.19,0.7,0.47,4.81,5.0,1.28,0.08,65.7
2024-10-22T14:00:00Z,5.32,2.48,11.49,2.92,3.02,0.28,0.66,7.07,4.13,0.85,0.08,83.26
2024-10-22T15:00:00Z,6.84,2.49,18.0,3.43,2.89,0.08,0.25,9.28,4.87,1.2,0.01,78.3
2024-10-22T16:00:00Z,19.39,2.41,20.44,4.2,3.14,0.29,0.57,3.13,6.34,1.65,0.0,78.34
2024-10-22T17:00:00Z,29.21,3.73,27.11,4.92,5.83,1.99,4.86,0.0,8.36,2.58,0.16,67.03
2024-10-22T18:00:00Z,21.81,2.97,35.03,8.41,5.49,1.65,3.62,0.0,14.83,5.55,1.42,42.38
2024-10-22T19:00:00Z,19.63,3.28,36.87,7.91,6.33,2.31,5.44,0.0,12.79,6.52,2.38,18.11
2024-10-22T20:00:00Z,14.54,3.96,48.81,13.35,7.33,3.27,3.41,0.0,19.61,12.26,7.92,0.04
2024-10-22T21:00:00Z,14.7,8.17,51.74,15.24,12.42,7.23,5.18,0.0,21.61,14.24,20.69,0.0
2024-10-22T22:00:00Z,12.14,14.28,53.6,16.66,20.59,12.61,5.78,0.0,23.12,15.57,31.67,0.0
2024-10-22T23:00:00Z,9.87,11.67,45.42,16.87,16.48,10.31,4.59,0.0,23.71,15.81,39.7,0.0
2024-10-23T00:00:00Z,9.22,12.57,47.95,16.77,17.47,11.3,6.03,0.0,22.74,15.58,40.97,0.0
2024-10-23T01:00:00Z,7.9,10.92,39.72,15.59,15.77,9.61,5.33,0.0,21.72,14.45,24.66,0.0
2024-10-23T02:00:00Z,6.75,11.6,26.64,11.17,16.44,10.27,4.85,0.0,16.33,10.03,11.8,8.82
2024-10-23T03:00:00Z,6.87,10.6,20.93,10.01,15.58,8.9,2.03,0.0,15.2,8.74,9.17,2.59
2024-10-23T04:00:00Z,6.01,10.41,17.02,8.37,15.2,8.72,2.14,0.0,13.29,6.91,7.95,14.4
2024-10-23T05:00:00Z,8.32,5.98,17.09,8.26,10.47,4.63,0.75,0.66,13.25,6.68,8.39,12.24
2024-10-23T06:00:00Z,8.31,10.55,29.08,9.35,15.88,7.36,1.41,0.0,14.66,7.7,9.0,3.47
2024-10-23T07:00:00Z,9.16,7.79,34.88,12.04,12.51,5.41,1.93,0.0,18.38,9.54,9.56,1.57
2024-10-23T08:00:00Z,9.2,6.46,30.09,8.97,11.09,4.58,1.69,0.0,14.33,6.45,6.88,21.29
2024-10-23T09:00:00Z,8.36,7.5,14.68,6.48,12.22,5.13,1.55,0.64,11.04,4.53,3.16,45.36
2024-10-23T10:00:00Z,7.93,6.11,13.88,5.24,10.49,4.39,1.72,0.96,9.07,3.87,1.17,50.14
2024-10-23T11:00:00Z,5.97,5.41,13.16,5.36,8.99,3.69,0.72,2.7,9.0,3.88,0.54,52.77
2024-10-23T12:00:00Z,6.83,3.73,9.13,4.53,6.7,2.03,0.93,4.6,7.68,2.86,0.13,65.59
2024-10-23T13:00:00Z,5.26,3.1,6.66,3.53,4.72,0.83,1.02,6.17,5.58,1.83,0.14,72.75
2024-10-23T14:00:00Z,5.53,2.87,8.91,3.59,4.25,0.76,0.56,8.39,5.52,1.56,0.11,81.73
2024-10-23T15:00:00Z,10.02,2.66,14.22,3.37,4.22,0.8,0.3,11.58,5.41,1.43,0.0,84.63
2024-10-23T16:00:00Z,8.97,2.86,20.49,3.55,4.17,0.7,0.53,8.06,5.77,1.76,0.0,77.91
2024-10-23T17:00:00Z,16.89,2.8,23.94,5.08,5.18,1.26,1.03,1.73,8.51,3.75,0.21,68.18
2024-10-23T18:00:00Z,18.96,3.14,35.42,5.69,6.41,2.13,1.98,0.05,9.78,4.48,0.95,39.25
2024-10-23T19:00:00Z,11.49,3.92,48.05,10.26,7.36,3.01,0.92,0.94,15.16,9.23,1.23,7.46
2024-10-23T20:00:00Z,10.22,4.62,49.34,8.94,8.31,3.79,0.51,0.72,13.62,7.85,2.59,0.26
2024-10-23T21:00:00Z,7.93,5.81,25.35,9.29,9.65,4.95,0.3,1.27,14.49,7.89,1.34,33.77
2024-10-23T22:00:00Z,4.85,3.76,19.51,8.31,7.05,2.77,0.5,6.3,13.39,6.93,3.35,38.79
2024-10-23T23:00:00Z,4.23,3.68,19.72,5.44,7.12,2.7,0.47,8.19,9.46,4.42,5.29,39.16
2024-10-24T00:00:00Z,4.21,4.7,18.01,5.3,8.29,3.66,0.35,7.78,9.04,4.27,7.24,33.51
2024-10-24T01:00:00Z,4.43,4.93,18.54,6.24,8.87,3.83,0.45,6.87,10.38,5.25,9.7,25.79
2024-10-24T02:00:00Z,5.52,8.15,25.57,8.78,12.59,6.76,0.5,4.96,13.43,7.7,8.63,11.49
2024-10-24T03:00:00Z,4.9,11.04,20.63,9.28,16.17,8.69,0.53,3.98,14.26,8.07,5.69,16.39
2024-10-24T04:00:00Z,4.63,11.15,18.41,10.54,16.46,9.06,0.47,2.37,15.92,9.01,5.61,19.18
2024-10-24T05:00:00Z,5.37,10.52,17.62,12.58,15.47,8.55,0.5,3.23,18.83,10.05,5.62,15.95
2024-10-24T06:00:00Z,4.51,10.16,24.82,14.22,15.45,7.92,1.1,0.47,21.33,11.08,9.71,14.29
2024-10-24T07:00:00Z,6.88,11.51,26.0,13.59,16.78,8.6,1.72,0.0,20.2,11.03,6.17,10.43
2024-10-24T08:00:00Z,9.38,12.64,26.94,12.7,17.95,9.83,2.58,0.0,19.04,10.32,6.65,13.63
2024-10-24T09:00:00Z,8.55,11.09,21.59,12.27,16.23,8.87,1.38,0.0,18.4,9.95,2.98,24.17
2024-10-24T10:00:00Z,6.48,9.15,18.83,11.22,13.55,7.69,1.04,0.35,16.78,9.33,1.15,30.98
2024-10-24T11:00:00Z,6.1,8.41,15.97,9.15,12.89,6.92,0.91,0.72,13.58,7.89,0.39,37.61
2024-10-24T12:00:00Z,5.84,7.84,17.64,8.99,11.25,6.67,0.75,3.85,13.2,7.95,0.0,41.32
2024-10-24T13:00:00Z,2.75,5.41,15.08,6.45,7.07,3.15,0.3,8.09,9.56,5.06,0.0,55.15
2024-10-24T14:00:00Z,1.25,5.16,8.66,5.22,5.89,2.4,0.03,13.58,7.29,3.48,0.0,68.33
2024-10-24T15:00:00Z,7.12,5.34,14.16,5.56,6.04,2.72,0.07,15.45,7.38,3.6,0.0,65.89
2024-10-24T16:00:00Z,19.07,4.78,27.01,5.38,6.08,2.83,0.13,7.84,7.7,3.71,0.0,65.27
2024-10-24T17:00:00Z,21.54,4.96,34.35,5.77,7.28,3.43,0.33,1.09,8.59,4.46,0.11,51.41
2024-10-24T18:00:00Z,23.38,6.7,38.42,6.79,10.09,5.63,1.83,0.0,10.5,5.85,0.73,37.87
2024-10-24T19:00:00Z,20.58,9.8,44.08,10.7,14.18,8.42,3.79,0.0,15.37,9.78,0.71,14.37
2024-10-24T20:00:00Z,18.8,12.13,40.52,11.49,16.64,10.91,1.57,0.0,16.28,10.5,2.7,16.87
2024-10-24T21:00:00Z,14.77,10.7,31.44,9.35,14.67,9.64,0.49,0.0,13.64,8.53,0.88,17.55
2024-10-24T22:00:00Z,10.75,8.73,30.12,10.12,12.87,7.66,0.68,0.0,14.89,9.13,0.23,17.89
2024-10-24T23:00:00Z,8.9,10.45,23.89,11.37,14.92,9.28,0.42,0.0,16.55,10.22,0.35,32.01
2024-10-25T00:00:00Z,7.18,13.3,17.86,13.54,18.57,11.41,0.35,0.08,19.67,11.9,0.34,41.03
2024-10-25T01:00:00Z,6.39,15.29,20.69,14.6,20.79,12.84,0.32,1.01,21.33,13.11,0.39,36.15
2024-10-25T02:00:00Z,5.73,15.6,19.82,15.01,21.5,13.11,0.3,0.08,21.94,13.43,0.58,24.82
2024-10-25T03:00:00Z,6.04,16.78,17.38,15.94,22.75,14.09,0.36,0.0,23.7,14.11,0.82,20.15
2024-10-25T04:00:00Z,5.56,18.62,17.84,17.4,25.13,15.36,0.34,0.0,26.82,15.51,1.43,12.58
2024-10-25T05:00:00Z,7.38,20.37,19.99,17.85,27.45,16.93,0.56,0.0,27.8,16.12,0.6,4.61
2024-10-25T06:00:00Z,8.27,21.29,22.79,17.96,28.96,17.48,0.65,0.0,28.07,15.84,0.72,2.21
2024-10-25T07:00:00Z,10.37,21.54,18.18,17.85,29.64,17.84,1.07,0.0,27.94,15.16,0.98,5.71
2024-10-25T08:00:00Z,10.54,20.86,20.18,17.73,28.66,16.62,1.34,0.0,28.06,14.96,0.66,1.65
2024-10-25T09:00:00Z,8.43,19.61,18.46,18.46,27.15,15.35,1.11,0.0,29.57,15.98,0.67,3.75
2024-10-25T10:00:00Z,7.32,18.36,17.16,15.25,25.33,13.63,0.74,0.0,23.13,12.9,0.33,8.77
2024-10-25T11:00:00Z,7.3,16.57,18.11,14.47,22.95,13.55,0.26,0.0,21.63,12.29,0.08,12.73
2024-10-25T12:00:00Z,6.53,13.38,15.81,12.06,18.98,11.0,0.4,0.0,17.8,10.0,0.0,20.76
2024-10-25T13:00:00Z,6.81,13.28,16.39,12.3,18.81,10.74,0.13,0.0,18.19,10.09,0.0,31.55
2024-10-25T14:00:00Z,9.44,13.41,18.9,12.54,18.76,11.07,0.52,0.0,18.55,10.28,0.02,34.36
2024-10-25T15:00:00Z,11.5,14.75,26.56,14.32,20.71,11.81,0.62,0.0,21.21,11.66,0.0,19.02
2024-10-25T16:00:00Z,12.35,17.56,26.63,18.46,24.3,14.47,0.44,0.0,28.72,16.23,0.0,8.05
2024-10-25T17:00:00Z,14.0,22.09,31.36,18.63,30.44,18.6,1.21,0.0,29.14,16.5,0.0,0.44
2024-10-25T18:00:00Z,11.78,13.6,22.56,13.53,19.55,11.34,2.01,0.74,20.44,11.66,0.32,24.81
2024-10-25T19:00:00Z,6.85,2.43,14.64,6.71,5.69,1.41,0.36,3.4,10.78,5.46,0.0,52.53
2024-10-25T20:00:00Z,12.12,2.8,18.09,6.33,6.31,2.02,0.69,0.02,10.44,5.46,0.86,45.59
2024-10-25T21:00:00Z,10.76,2.69,25.68,6.59,6.21,1.94,1.02,0.0,10.89,5.55,1.13,29.68
2024-10-25T22:00:00Z,12.59,2.79,27.28,11.8,6.32,2.15,2.17,0.0,17.55,10.24,1.07,28.57
2024-10-25T23:00:00Z,11.28,5.02,23.36,13.38,8.93,4.2,2.24,0.0,19.15,12.0,2.68,17.63
2024-10-26T00:00:00Z,8.77,5.9,35.35,14.3,9.95,4.94,3.08,0.0,20.07,13.3,4.35,0.18
2024-10-26T01:00:00Z,6.28,7.48,33.35,14.3,11.69,6.46,2.19,0.0,19.91,13.16,5.21,1.2
2024-10-26T02:00:00Z,5.72,11.84,25.92,11.72,16.9,10.42,2.61,0.0,16.57,10.73,6.45,0.92
2024-10-26T03:00:00Z,4.51,9.68,25.54,11.86,14.27,8.09,1.4,0.0,17.15,10.8,7.71,0.0
2024-10-26T04:00:00Z,3.45,8.34,27.18,12.47,12.68,7.14,1.41,0.0,17.68,11.23,9.52,0.0
2024-10-26T05:00:00Z,4.61,7.91,24.92,13.35,11.82,6.88,3.38,0.0,18.79,12.24,18.57,0.0
2024-10-26T06:00:00Z,5.51,8.72,26.71,11.86,13.21,7.4,6.03,0.0,16.87,10.86,19.23,0.0
2024-10-26T07:00:00Z,6.12,10.43,35.82,10.8,14.84,9.08,5.23,0.0,15.6,9.86,24.0,0.0
2024-10-26T08:00:00Z,9.46,9.82,31.79,8.95,13.98,8.64,7.59,0.0,13.91,7.79,20.15,0.0
2024-10-26T09:00:00Z,8.55,11.1,34.32,7.38,15.49,9.92,4.14,0.0,11.68,6.4,10.68,0.0
2024-10-26T10:00:00Z,11.24,9.79,35.48,6.16,14.01,8.84,6.49,0.0,10.19,5.16,4.64,4.5
2024-10-26T11:00:00Z,10.88,10.05,32.64,6.22,14.42,8.62,2.72,0.0,10.06,5.13,1.13,8.47
2024-10-26T12:00:00Z,10.43,10.72,42.73,10.56,15.65,9.32,1.97,0.0,15.66,9.54,0.54,2.23
2024-10-26T13:00:00Z,11.3,11.67,30.17,7.7,17.22,9.58,0.99,0.0,11.96,6.46,0.28,30.04
2024-10-26T14:00:00Z,12.51,7.54,25.65,8.18,12.01,5.95,0.91,0.0,12.55,6.9,0.22,37.3
2024-10-26T15:00:00Z,8.21,6.02,17.62,7.9,9.53,4.13,0.74,1.11,12.12,6.31,0.0,45.64
2024-10-26T16:00:00Z,7.41,6.58,15.77,5.7,9.76,4.34,0.7,0.05,8.95,3.93,0.0,51.69
2024-10-26T17:00:00Z,17.27,6.28,25.18,5.67,9.82,4.93,1.98,0.0,9.25,4.25,0.22,43.87
2024-10-26T18:00:00Z,17.69,5.74,32.27,6.19,9.68,4.71,4.39,0.0,10.44,5.03,0.86,28.27
2024-10-26T19:00:00Z,18.2,4.89,31.92,8.31,8.78,3.99,2.5,0.0,12.95,7.26,2.46,24.76
2024-10-26T20:00:00Z,10.73,5.0,26.18,10.24,9.23,3.79,1.24,0.16,15.28,9.15,3.28,21.35
2024-10-26T21:00:00Z,7.69,4.98,25.54,13.35,8.74,3.65,0.74,1.85,18.8,12.26,3.63,16.86
2024-10-26T22:00:00Z,5.95,4.3,28.95,15.96,7.99,2.84,0.63,4.72,22.71,14.83,6.87,4.79
2024-10-26T23:00:00Z,5.07,3.36,21.77,9.32,6.87,1.95,0.54,9.31,14.4,8.04,7.06,26.91
2024-10-27T00:00:00Z,4.43,2.76,15.46,5.88,5.85,1.26,0.58,11.37,10.13,4.5,10.25,38.48
2024-10-27T01:00:00Z,4.8,2.89,12.6,3.51,5.97,1.65,0.39,10.2,7.1,2.39,7.71,58.36
2024-10-27T02:00:00Z,7.24,3.35,13.65,3.19,6.86,2.33,0.44,5.27,6.33,2.11,4.96,63.3
2024-10-27T03:00:00Z,3.12,1.27,8.99,2.38,4.19,0.43,0.52,9.2,5.24,1.41,4.22,66.33
2024-10-27T04:00:00Z,1.9,1.01,3.92,1.41,3.49,0.02,0.82,10.66,3.43,0.15,5.36,79.78
2024-10-27T05:00:00Z,3.01,1.09,9.57,1.57,3.85,0.1,0.64,9.06,3.74,0.25,7.53,80.84
2024-10-27T06:00:00Z,4.67,1.37,12.32,1.65,4.55,0.28,0.81,6.05,4.32,0.46,7.68,76.45
2024-10-27T07:00:00Z,3.87,1.78,12.8,2.33,5.08,0.63,0.68,2.25,5.26,1.23,11.63,48.93
2024-10-27T08:00:00Z,8.76,1.79,17.47,3.94,5.26,0.77,1.69,0.07,7.57,2.76,14.02,26.43
2024-10-27T09:00:00Z,9.12,2.51,21.08,5.71,6.17,1.59,1.92,1.06,9.32,4.55,8.44,15.19
2024-10-27T10:00:00Z,5.67,2.39,9.16,4.06,5.41,0.97,1.73,4.32,6.01,2.07,0.27,44.21
2024-10-27T11:00:00Z,3.47,2.53,0.7,3.2,4.91,0.72,1.26,10.62,3.93,0.69,0.21,97.13
2024-10-27T12:00:00Z,3.55,2.12,4.06,2.92,3.79,0.24,1.52,12.19,3.53,0.53,0.31,109.86
2024-10-27T13:00:00Z,4.82,2.72,6.25,3.09,3.59,0.28,0.94,12.71,3.54,0.58,0.38,111.04
2024-10-27T14:00:00Z,5.43,3.4,10.64,3.49,4.11,0.59,0.35,15.61,4.04,1.03,0.17,110.24
2024-10-27T15:00:00Z,8.09,4.14,12.7,3.78,4.8,1.3,0.24,14.62,4.5,1.34,0.15,106.91
2024-10-27T16:00:00Z,11.8,3.11,14.29,3.53,3.78,0.7,0.49,11.57,4.26,1.26,0.21,105.3
2024-10-27T17:00:00Z,16.05,3.09,21.01,3.61,4.51,1.26,0.79,6.55,5.11,1.82,1.35,94.18
2024-10-27T18:00:00Z,12.71,3.81,29.59,4.62,6.26,2.39,0.69,8.03,7.15,3.16,2.99,67.59
2024-10-27T19:00:00Z,9.98,3.47,29.66,5.59,5.98,1.95,0.43,10.05,8.97,4.34,2.78,57.12
2024-10-27T20:00:00Z,8.02,3.87,24.41,5.34,6.42,2.37,0.5,8.7,8.42,4.12,2.29,58.96
2024-10-27T21:00:00Z,5.49,3.09,13.3,4.18,5.29,1.46,0.52,10.94,6.6,2.51,2.6,74.02
2024-10-27T22:00:00Z,6.57,3.1,16.27,3.48,5.66,1.36,0.49,12.58,5.66,1.73,2.63,81.52
2024-10-27T23:00:00Z,7.88,2.36,20.94,2.6,5.41,1.09,0.47,14.9,5.27,1.32,2.9,86.54
2024-10-28T00:00:00Z,6.99,2.31,19.97,2.48,5.9,1.34,0.31,14.07,5.63,1.35,5.9,85.14
2024-10-28T01:00:00Z,5.92,2.61,16.81,2.57,6.33,1.8,0.54,11.83,5.77,1.6,4.95,75.01
2024-10-28T02:00:00Z,4.64,2.56,13.78,2.61,6.07,1.89,0.37,11.84,5.81,1.74,2.24,71.82
2024-10-28T03:00:00Z,4.38,2.2,12.61,2.33,5.5,1.44,0.47,12.88,5.37,1.41,3.44,72.43
2024-10-28T04:00:00Z,4.03,2.07,11.31,2.02,5.25,1.29,0.43,12.48,4.88,1.17,2.51,73.82
2024-10-28T05:00:00Z,4.38,1.94,11.66,1.93,5.25,1.06,0.69,11.26,4.92,1.09,2.36,74.2
2024-10-28T06:00:00Z,5.38,1.66,11.97,1.98,5.13,0.77,0.64,9.7,4.94,1.12,3.57,70.42
2024-10-28T07:00:00Z,6.6,2.21,15.51,2.89,5.69,1.33,0.53,7.76,6.28,2.03,1.93,65.33
2024-10-28T08:00:00Z,8.76,3.06,18.42,3.26,6.62,2.37,1.05,3.21,6.74,2.32,1.09,54.9
2024-10-28T09:00:00Z,9.39,2.35,14.91,3.26,5.69,1.47,1.31,3.43,6.49,2.08,0.37,56.48
2024-10-28T10:00:00Z,7.7,1.86,19.22,4.26,4.87,0.84,0.76,4.67,7.65,2.93,0.26,46.48
2024-10-28T11:00:00Z,8.17,1.63,18.37,2.49,4.48,0.66,0.42,3.55,5.1,1.36,0.1,55.9
2024-10-28T12:00:00Z,7.78,2.08,15.06,2.21,4.77,0.7,0.53,4.91,4.64,1.01,0.0,63.19
2024-10-28T13:00:00Z,6.64,2.27,17.3,2.37,4.35,0.94,0.33,3.88,4.83,1.29,0.0,58.0
2024-10-28T14:00:00Z,9.94,2.5,20.84,2.86,4.92,1.5,0.38,4.56,5.58,1.83,0.0,54.2
2024-10-28T15:00:00Z,10.79,3.06,18.91,3.45,5.83,2.19,0.44,1.88,6.32,2.41,0.0,51.51
2024-10-28T16:00:00Z,11.04,2.76,20.41,3.71,5.44,1.77,0.58,0.86,6.69,2.92,0.1,52.26
2024-10-28T17:00:00Z,14.32,3.06,20.45,2.68,5.95,2.56,1.48,0.17,5.6,1.87,0.3,50.23
2024-10-28T18:00:00Z,14.51,4.13,28.75,3.34,7.39,3.64,0.88,0.0,6.88,2.11,0.0,33.9
2024-10-28T19:00:00Z,11.35,4.51,23.07,4.14,7.88,3.87,0.69,0.0,7.81,3.29,0.13,38.47
2024-10-28T20:00:00Z,11.2,2.7,16.55,3.64,5.85,2.08,0.69,0.0,7.15,2.96,0.02,48.59
2024-10-28T21:00:00Z,12.21,9.36,18.89,5.71,13.72,7.81,0.53,0.0,9.66,4.97,0.22,39.83
2024-10-28T22:00:00Z,9.87,9.85,18.3,5.63,14.32,8.44,0.49,0.0,9.32,4.91,0.28,35.57
2024-10-28T23:00:00Z,9.98,13.07,18.22,9.62,18.2,10.82,0.65,0.0,13.99,8.66,0.2,28.38
2024-10-29T00:00:00Z,7.36,10.14,17.38,9.76,14.66,8.19,0.43,0.0,14.5,8.49,0.3,30.03
2024-10-29T01:00:00Z,6.01,7.11,15.71,7.67,11.03,5.92,0.31,0.01,11.78,6.72,0.27,31.4
2024-10-29T02:00:00Z,5.19,5.08,14.76,6.75,8.84,3.87,0.28,0.94,10.82,5.71,0.69,34.4
2024-10-29T03:00:00Z,3.62,2.45,13.81,3.63,5.72,1.73,0.3,2.15,6.99,2.88,0.3,44.14
2024-10-29T04:00:00Z,3.72,4.52,13.3,4.1,8.17,3.53,0.39,0.92,7.63,3.33,0.9,30.29
2024-10-29T05:00:00Z,5.31,8.35,15.14,6.06,12.71,6.18,0.36,0.05,10.12,4.73,0.98,28.02
2024-10-29T06:00:00Z,7.41,7.66,15.08,7.24,11.85,5.7,0.7,0.0,11.7,5.53,0.79,26.35
2024-10-29T07:00:00Z,12.59,7.17,42.6,7.93,11.44,5.51,1.45,0.0,12.77,6.01,5.24,7.21
2024-10-29T08:00:00Z,13.32,6.97,40.36,7.36,11.12,5.44,3.06,0.0,11.99,5.58,1.59,1.61
2024-10-29T09:00:00Z,13.63,8.12,24.13,6.3,12.76,6.09,4.01,0.0,10.37,4.67,0.18,20.66
2024-10-29T10:00:00Z,9.36,8.09,16.79,7.56,12.46,5.97,1.29,0.0,11.85,5.58,0.05,31.27
2024-10-29T11:00:00Z,8.14,7.69,13.91,6.49,11.75,5.33,1.24,0.47,10.16,4.47,0.32,38.26
2024-10-29T12:00:00Z,5.25,6.58,15.85,7.63,10.06,4.37,0.81,1.86,11.78,5.38,0.0,43.24
2024-10-29T13:00:00Z,2.15,3.18,6.82,3.91,5.15,1.51,0.4,7.03,6.18,2.2,0.0,61.73
2024-10-29T14:00:00Z,3.24,2.74,8.68,3.32,4.36,1.06,0.22,8.08,5.04,1.6,0.0,64.39
2024-10-29T15:00:00Z,9.2,2.71,16.2,3.3,4.57,1.14,0.45,3.35,5.17,1.72,0.0,61.71
2024-10-29T16:00:00Z,9.14,2.42,24.62,3.24,4.18,1.06,0.51,3.83,5.13,1.75,1.7,54.63
2024-10-29T17:00:00Z,13.44,2.97,25.46,3.15,5.44,1.8,0.66,0.43,5.37,1.88,0.31,57.85
2024-10-29T18:00:00Z,14.61,2.97,28.01,3.12,5.71,1.88,0.76,0.08,5.66,2.06,0.98,54.81
2024-10-29T19:00:00Z,10.37,4.02,20.18,3.18,7.0,2.85,0.34,0.48,5.73,2.14,0.29,55.33
2024-10-29T20:00:00Z,9.56,6.05,18.65,5.15,9.55,4.81,0.63,0.41,8.48,4.02,0.18,52.71
2024-10-29T21:00:00Z,7.55,7.11,18.28,6.82,10.85,5.63,0.29,0.76,10.77,5.41,1.05,50.58
2024-10-29T22:00:00Z,7.31,7.43,18.08,6.24,11.07,5.94,0.57,0.95,9.85,4.88,0.71,50.39
2024-10-29T23:00:00Z,4.68,6.4,19.83,6.63,10.32,4.83,0.51,3.44,10.65,5.01,0.87,46.36
2024-10-30T00:00:00Z,3.69,5.99,19.25,5.89,9.82,4.41,0.48,4.04,9.78,4.25,2.06,45.67
2024-10-30T01:00:00Z,4.98,6.73,19.29,7.83,10.73,4.63,0.29,1.34,12.59,5.48,3.14,40.79
2024-10-30T02:00:00Z,3.53,5.54,13.83,6.51,9.25,3.79,0.41,4.15,10.84,4.52,2.86,52.7
2024-10-30T03:00:00Z,3.31,5.15,16.37,7.13,8.43,3.87,0.43,3.76,11.53,4.83,2.92,38.07
2024-10-30T04:00:00Z,3.61,5.05,15.06,7.39,8.26,4.1,0.63,3.53,12.13,5.02,2.76,37.24
2024-10-30T05:00:00Z,3.05,4.68,13.01,6.79,8.18,3.36,0.53,5.6,11.07,4.87,2.41,43.02
2024-10-30T06:00:00Z,6.81,6.81,13.1,5.51,10.84,5.05,0.54,1.51,9.37,3.82,2.64,52.39
2024-10-30T07:00:00Z,10.72,8.36,36.81,6.72,12.7,5.99,1.31,0.0,11.21,4.69,6.06,21.55
2024-10-30T08:00:00Z,13.47,9.14,46.73,8.5,13.9,5.94,1.79,0.0,13.84,5.63,5.31,8.08
2024-10-30T09:00:00Z,13.0,9.09,32.3,9.37,13.77,6.2,2.03,0.0,15.05,6.01,2.43,18.92
2024-10-30T10:00:00Z,7.83,7.47,26.57,8.32,12.03,4.89,0.95,0.0,13.51,5.51,1.29,21.74
2024-10-30T11:00:00Z,5.21,5.05,14.82,6.99,8.79,3.19,0.74,1.19,11.28,4.72,1.15,41.6
2024-10-30T12:00:00Z,5.3,4.37,15.24,6.01,7.63,2.65,0.55,1.57,9.74,4.04,1.43,47.55
2024-10-30T13:00:00Z,4.34,5.39,15.15,6.22,8.89,3.2,0.61,2.18,10.0,4.29,1.72,46.97
2024-10-30T14:00:00Z,5.09,6.2,24.65,6.52,9.79,3.83,0.5,2.17,10.39,4.42,1.75,34.16
2024-10-30T15:00:00Z,7.61,8.04,24.53,7.33,12.21,5.45,1.01,0.62,11.54,5.06,1.02,35.86
2024-10-30T16:00:00Z,8.94,9.47,29.01,8.38,14.03,6.32,0.74,0.25,13.21,6.09,3.82,32.13
2024-10-30T17:00:00Z,10.18,10.13,27.89,9.74,15.1,6.88,0.73,0.02,15.19,6.91,1.95,34.72
2024-10-30T18:00:00Z,17.99,15.36,25.85,11.37,21.96,11.4,4.65,0.0,17.47,7.98,2.95,30.37
2024-10-30T19:00:00Z,18.36,14.06,21.66,14.98,20.04,10.52,4.76,0.0,23.44,11.2,2.62,27.1
2024-10-30T20:00:00Z,13.75,13.33,25.25,14.4,19.12,9.52,1.93,0.0,22.1,11.05,2.45,17.14
2024-10-30T21:00:00Z,9.16,16.19,23.92,14.94,22.25,11.54,1.09,0.0,22.98,11.38,3.74,12.28
2024-10-30T22:00:00Z,8.1,15.84,17.72,11.1,22.01,11.17,0.7,0.0,17.22,7.75,2.3,21.73
2024-10-30T23:00:00Z,6.22,9.59,12.42,6.77,14.49,6.52,1.01,0.11,11.46,4.4,1.94,40.49
2024-10-31T00:00:00Z,3.79,7.52,13.09,9.3,11.79,5.25,0.57,1.37,14.95,6.07,2.36,40.57
2024-10-31T01:00:00Z,4.95,12.86,17.52,12.55,18.79,8.58,0.63,0.69,20.02,8.81,3.7,34.48
2024-10-31T02:00:00Z,6.24,18.26,29.83,20.29,25.65,12.05,0.57,0.87,32.7,15.4,3.42,13.88
2024-10-31T03:00:00Z,4.27,9.21,16.22,13.94,13.7,6.34,0.56,1.67,21.86,10.15,2.19,40.41
2024-10-31T04:00:00Z,4.36,8.55,11.49,6.9,13.02,5.84,0.6,0.99,11.45,4.72,4.88,50.84
2024-10-31T05:00:00Z,3.99,8.29,12.08,8.93,12.92,5.93,0.42,1.72,14.1,6.12,3.34,48.68
2024-10-31T06:00:00Z,6.68,9.11,11.78,8.54,13.67,6.6,1.0,0.41,13.61,5.85,3.8,44.87
2024-10-31T07:00:00Z,9.49,10.51,20.92,11.2,15.38,7.61,1.52,0.01,17.7,7.39,4.15,29.36
2024-10-31T08:00:00Z,11.6,10.37,25.63,11.27,15.21,7.53,2.31,0.0,17.66,7.74,4.11,17.23
2024-10-31T09:00:00Z,10.8,9.95,26.24,11.56,14.85,7.62,2.11,0.0,17.68,8.08,2.18,17.47
2024-10-31T10:00:00Z,9.69,9.88,21.76,11.5,14.56,7.9,1.55,0.0,17.37,8.44,3.04,29.25
2024-10-31T11:00:00Z,9.13,11.37,23.53,11.29,16.45,8.55,1.47,0.0,17.13,8.21,2.52,26.36
2024-10-31T12:00:00Z,8.73,9.58,24.99,11.46,14.26,7.06,1.92,0.0,17.59,8.26,1.01,22.18
