hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,no2_whetstone_way_whetstone,pm25_whetstone_way_whetstone,no2_cobden_primary_school_loughborough,pm25_cobden_primary_school_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough,pm10_whetstone_way_whetstone,pm1_whetstone_way_whetstone,no_whetstone_way_whetstone,o3_whetstone_way_whetstone,pm10_cobden_primary_school_loughborough,pm1_cobden_primary_school_loughborough,no_cobden_primary_school_loughborough,o3_cobden_primary_school_loughborough
2026-04-09T14:00:00Z,10.86,3.16,15.75,4.3,18.18,3.31,22.87,4.92,,,3.59,0.7,0.33,10.96,5.43,1.55,0.0,78.87,3.88,1.17,0.0,73.86,5.91,2.35,3.4,58.63,,,,
2026-04-09T15:00:00Z,12.63,2.27,19.88,4.05,50.1,3.49,24.62,4.0,,,2.76,0.3,0.16,7.95,5.42,1.76,0.0,73.8,4.49,1.75,0.0,47.11,4.83,1.76,4.95,53.7,,,,
2026-04-09T16:00:00Z,9.89,1.9,12.22,2.08,24.55,2.19,20.1,3.0,,,2.91,0.07,0.27,7.92,3.11,0.2,0.27,76.23,3.26,0.56,0.0,61.69,4.12,0.99,3.76,55.26,,,,
2026-04-09T17:00:00Z,6.6,1.95,10.09,2.26,16.9,2.21,21.33,3.14,,,2.82,0.2,0.34,9.39,3.39,0.37,2.56,76.03,3.45,0.64,0.0,64.58,4.27,1.06,6.44,53.32,,,,
2026-04-09T18:00:00Z,3.76,1.74,3.9,1.69,10.56,1.58,15.19,2.59,,,2.39,0.02,0.48,8.66,2.73,0.17,4.03,71.65,2.61,0.07,0.0,63.25,4.11,0.94,1.66,62.11,,,,
2026-04-09T19:00:00Z,3.13,3.47,1.37,2.18,1.26,1.92,14.95,2.85,,,4.25,1.76,0.61,9.19,2.62,0.11,1.17,67.98,2.36,0.11,0.0,69.93,4.18,1.23,1.76,59.27,,,,
2026-04-09T20:00:00Z,5.23,13.93,4.51,3.09,4.76,2.33,6.24,2.64,,,17.37,12.5,0.79,11.39,4.44,0.86,7.12,77.93,2.89,0.45,0.0,79.68,3.85,0.71,2.9,69.27,,,,
2026-04-09T21:00:00Z,7.45,2.01,9.32,2.24,16.46,2.01,2.67,2.68,,,3.3,0.32,1.02,5.92,3.5,0.45,6.01,78.85,3.05,0.37,0.0,68.46,4.47,0.89,1.19,86.29,,,,
2026-04-09T22:00:00Z,8.09,2.39,8.37,2.31,16.02,2.34,11.43,2.68,,,4.16,0.8,1.19,2.78,3.79,0.59,9.83,73.27,3.67,0.81,0.0,58.96,5.01,1.14,2.71,78.32,,,,
2026-04-09T23:00:00Z,5.07,2.28,7.81,2.5,14.05,2.16,22.49,3.01,,,4.12,0.71,1.2,7.2,4.39,0.63,3.37,68.63,3.55,0.66,0.0,57.33,5.94,1.66,4.06,49.69,,,,
2026-04-10T00:00:00Z,4.39,2.57,8.26,2.76,13.98,1.9,14.73,3.0,,,4.75,0.91,1.03,6.85,4.97,0.95,6.32,65.82,3.23,0.51,0.0,56.46,5.92,1.31,4.69,80.37,,,,
2026-04-10T01:00:00Z,4.96,2.89,7.17,3.01,16.04,2.36,17.6,3.08,,,4.99,1.23,1.2,4.18,5.31,1.02,4.19,61.59,3.73,0.7,0.03,47.91,6.01,1.27,4.26,47.6,,,,
2026-04-10T02:00:00Z,4.7,2.93,6.25,2.96,16.41,2.36,18.07,2.92,,,5.1,1.1,1.06,4.37,5.11,0.87,2.78,63.53,3.88,0.66,0.0,47.7,5.87,1.12,3.95,47.06,,,,
2026-04-10T03:00:00Z,4.18,2.66,5.71,2.76,12.45,2.17,16.47,3.03,,,4.65,0.81,1.25,5.72,5.09,0.74,5.56,65.4,3.6,0.43,0.0,53.05,5.95,1.21,3.72,45.48,,,,
2026-04-10T04:00:00Z,4.71,2.7,7.16,2.86,15.41,2.21,15.77,3.05,,,4.7,0.93,0.97,3.89,4.94,0.81,4.36,59.68,3.8,0.69,0.0,44.92,6.08,1.22,4.11,39.2,,,,
2026-04-10T05:00:00Z,4.88,2.71,13.0,2.95,14.27,2.16,24.87,3.13,,,5.03,0.93,1.35,3.39,5.4,0.87,7.27,47.9,3.69,0.59,0.0,43.1,6.35,1.45,5.33,16.33,,,,
2026-04-10T06:00:00Z,9.18,2.74,26.45,3.07,19.82,3.09,33.31,3.39,,,5.15,1.01,1.86,0.06,5.91,0.92,18.47,25.36,5.19,1.62,0.08,26.9,6.82,1.78,8.8,7.01,,,,
2026-04-10T07:00:00Z,9.46,3.32,25.72,3.24,23.3,3.41,39.47,4.14,,,5.84,1.69,2.59,0.26,5.91,1.07,4.66,20.87,5.57,1.77,0.0,24.75,8.1,2.64,18.84,6.38,,,,
2026-04-10T08:00:00Z,5.14,3.13,11.98,3.69,21.14,4.43,32.3,7.65,,,5.02,1.19,1.49,3.23,6.08,1.21,4.62,43.28,6.94,2.67,0.0,35.27,12.57,5.6,9.76,14.7,,,,
2026-04-10T09:00:00Z,4.32,3.39,4.95,3.69,13.23,3.56,28.54,9.5,,,5.19,1.31,1.0,6.9,5.83,1.09,0.18,66.15,5.02,1.62,0.05,58.9,14.29,7.01,22.68,40.76,,,,
2026-04-10T10:00:00Z,5.8,3.69,1.68,4.09,1.59,3.19,19.92,7.25,,,5.04,1.21,1.49,7.21,5.53,1.27,0.48,75.65,4.0,0.92,0.0,82.04,10.03,4.41,6.59,57.27,,,,
2026-04-10T11:00:00Z,4.6,3.75,2.42,4.5,1.38,3.54,18.52,6.14,,,4.7,1.16,1.28,10.54,5.97,1.35,0.0,79.29,4.13,1.09,0.0,85.0,8.03,3.08,4.83,59.99,,,,
2026-04-10T12:00:00Z,5.9,3.84,3.25,4.59,1.38,3.56,15.74,4.72,,,4.47,1.01,1.3,10.61,5.57,1.53,0.0,82.64,4.2,1.07,0.0,90.55,5.56,1.55,4.47,64.12,,,,
2026-04-10T13:00:00Z,6.59,3.66,1.8,4.65,4.8,3.85,12.98,4.58,,,4.06,0.63,1.39,11.98,5.6,1.34,0.0,84.64,4.32,1.15,0.0,91.87,5.34,1.43,3.0,70.36,,,,
2026-04-10T14:00:00Z,4.91,3.58,3.34,4.54,16.16,10.96,13.55,4.34,,,3.94,0.28,0.37,17.13,5.28,1.27,0.0,90.54,17.09,6.38,0.0,89.37,4.87,1.07,2.64,70.73,,,,
2026-04-10T15:00:00Z,6.0,3.25,2.28,4.13,4.82,6.49,14.01,8.67,,,3.6,0.04,0.12,20.77,4.74,0.91,0.0,93.36,8.32,3.33,0.0,103.77,12.34,4.93,3.36,70.72,,,,
2026-04-10T16:00:00Z,8.76,3.31,5.03,4.29,6.28,6.42,15.35,4.59,,,3.65,0.18,0.42,19.1,5.14,1.03,0.0,92.49,8.45,3.35,0.0,102.26,5.14,1.41,2.86,69.77,,,,
2026-04-10T17:00:00Z,10.25,3.55,8.38,4.12,15.43,3.49,14.54,4.73,,,3.93,0.58,0.4,17.21,5.02,1.04,0.32,84.79,3.88,0.72,0.0,86.76,5.38,1.69,2.09,70.84,,,,
2026-04-10T18:00:00Z,8.71,3.41,7.47,4.16,11.49,4.34,11.81,4.57,,,3.76,0.47,0.6,16.59,5.06,1.24,0.0,76.73,5.33,1.59,0.0,86.16,5.42,1.53,1.69,75.84,,,,
2026-04-10T19:00:00Z,9.94,3.52,10.52,4.37,15.51,16.41,15.65,4.58,,,4.03,0.77,0.41,13.09,5.43,1.41,0.34,67.81,25.27,13.51,0.0,75.02,5.98,1.84,1.45,70.7,,,,
2026-04-10T20:00:00Z,9.4,3.32,10.5,4.99,19.02,6.72,14.98,4.73,,,3.77,0.87,0.5,12.32,6.71,1.91,1.75,68.85,8.96,4.54,0.0,66.23,6.44,1.91,1.28,69.07,,,,
2026-04-10T21:00:00Z,7.95,3.08,12.81,4.52,15.77,3.89,13.26,4.59,,,3.59,0.63,0.42,12.98,6.22,1.42,0.8,63.97,4.67,1.57,0.0,69.74,6.34,1.93,1.16,70.36,,,,
2026-04-10T22:00:00Z,7.47,3.28,14.06,6.08,15.7,3.27,11.55,4.29,,,4.04,0.77,0.51,11.84,9.24,2.66,2.56,57.83,3.98,1.06,0.0,66.72,6.15,1.67,1.18,71.08,,,,
2026-04-10T23:00:00Z,6.5,3.32,12.16,7.18,14.63,2.87,10.09,4.01,,,4.42,0.97,0.66,12.02,11.43,3.71,2.93,56.86,3.27,0.75,0.0,65.66,5.58,1.56,1.15,73.29,,,,
2026-04-11T00:00:00Z,5.19,4.92,8.75,4.01,12.44,2.66,8.27,3.52,,,6.27,3.18,0.66,11.62,5.62,1.34,5.58,56.74,3.09,0.53,0.0,62.99,4.45,1.03,1.16,75.9,,,,
2026-04-11T01:00:00Z,5.19,7.46,7.3,3.17,9.9,2.71,11.23,3.59,,,9.93,6.7,0.69,11.66,4.03,0.8,3.55,59.8,3.17,0.46,0.0,66.01,4.86,1.13,1.11,69.51,,,,
2026-04-11T02:00:00Z,7.18,3.74,12.98,3.62,18.8,3.13,12.2,3.86,,,4.87,1.85,0.87,10.68,4.98,1.16,3.6,59.86,3.99,1.03,0.0,57.73,5.87,1.47,1.08,66.06,,,,
2026-04-11T03:00:00Z,8.69,3.47,17.38,4.2,25.91,3.13,14.67,4.53,,,5.15,1.48,0.65,9.32,6.7,1.9,6.18,53.91,4.61,1.45,0.0,49.83,7.3,2.26,1.17,58.26,,,,
2026-04-11T04:00:00Z,8.11,4.01,15.56,4.55,23.4,3.52,14.59,4.38,,,6.19,2.37,0.37,8.0,7.24,2.46,5.84,48.53,5.29,2.1,0.0,46.1,7.1,2.35,1.28,51.83,,,,
2026-04-11T05:00:00Z,7.21,6.03,12.76,4.96,19.44,3.23,12.55,4.35,,,8.65,4.69,0.64,7.69,8.03,2.9,5.33,47.46,5.14,1.75,0.0,43.74,7.02,2.18,1.29,47.95,,,,
2026-04-11T06:00:00Z,7.22,3.39,11.88,4.48,17.33,5.91,14.46,4.44,,,5.58,1.54,0.61,8.48,7.13,2.27,2.82,51.44,9.23,4.29,0.0,48.95,7.1,2.23,1.52,44.39,,,,
2026-04-11T07:00:00Z,9.4,3.57,17.15,3.99,28.83,17.75,22.51,4.22,,,5.84,1.97,0.3,6.26,6.65,1.94,1.44,53.67,28.05,15.25,0.0,36.64,7.34,2.35,1.57,31.1,,,,
2026-04-11T08:00:00Z,8.59,1.81,15.83,1.8,52.33,51.07,29.16,1.29,,,4.1,1.04,0.43,5.62,3.9,0.56,0.0,69.18,75.02,44.45,11.91,18.53,3.24,0.28,3.89,28.79,,,,
2026-04-11T09:00:00Z,5.34,1.13,5.66,1.0,25.02,12.55,34.03,1.42,,,3.15,0.06,1.09,7.27,2.73,0.0,1.38,72.88,19.21,10.85,8.52,45.52,3.5,0.34,13.8,16.08,,,,
2026-04-11T10:00:00Z,3.86,1.78,2.17,1.64,3.75,2.48,27.85,2.78,,,3.34,0.11,1.54,8.06,3.28,0.11,6.7,69.35,3.95,0.99,0.0,72.05,4.71,0.88,16.51,26.81,,,,
2026-04-11T11:00:00Z,2.88,2.55,0.3,2.42,1.69,2.92,24.92,3.32,,,3.65,0.51,1.62,11.63,3.54,0.24,0.75,82.57,3.92,0.92,0.0,86.1,4.39,0.93,16.93,45.61,,,,
2026-04-11T12:00:00Z,3.2,2.67,0.04,2.86,0.0,3.2,17.06,3.55,,,3.09,0.07,1.5,14.21,3.2,0.17,0.66,97.97,3.68,0.71,0.0,108.26,4.15,0.67,9.42,59.12,,,,
2026-04-11T13:00:00Z,2.45,2.74,0.0,3.02,0.0,2.98,8.43,3.41,,,3.02,0.01,1.46,16.92,3.31,0.08,2.66,101.73,3.29,0.15,0.0,115.2,3.77,0.3,4.42,72.86,,,,
2026-04-11T14:00:00Z,5.19,2.89,0.86,3.04,2.02,3.11,13.9,3.42,,,3.17,0.0,0.93,20.08,3.34,0.07,0.34,104.97,3.58,0.28,0.0,114.11,3.82,0.32,4.08,70.43,,,,
2026-04-11T15:00:00Z,8.96,2.83,2.38,3.1,10.13,2.99,13.52,3.41,,,3.18,0.17,0.18,17.08,3.44,0.07,0.0,96.73,3.3,0.17,0.0,101.51,3.77,0.31,3.22,70.2,,,,
2026-04-11T16:00:00Z,11.61,2.35,15.09,2.57,18.12,3.86,17.22,3.07,,,2.6,0.01,0.26,16.44,2.86,0.08,0.0,88.65,4.51,1.38,0.0,85.48,3.46,0.21,2.87,65.87,,,,
2026-04-11T17:00:00Z,10.04,2.36,9.48,2.25,20.45,6.36,18.17,3.0,,,2.65,0.02,0.77,14.3,2.66,0.06,0.37,75.7,8.36,4.13,0.0,70.31,3.35,0.15,2.05,62.8,,,,
2026-04-11T18:00:00Z,5.5,2.81,0.29,2.96,6.14,3.22,9.03,3.24,,,3.13,0.1,0.35,13.48,3.35,0.25,0.01,79.5,3.58,0.69,0.0,79.89,3.67,0.31,1.96,71.31,,,,
2026-04-11T19:00:00Z,7.63,2.72,4.61,3.08,9.68,3.12,13.86,3.29,,,3.15,0.14,0.47,13.11,3.51,0.31,0.34,79.18,3.7,0.72,0.0,73.25,3.85,0.6,1.92,68.05,,,,
2026-04-11T20:00:00Z,7.25,2.55,8.04,2.97,15.8,4.68,11.77,2.85,,,3.07,0.12,0.51,12.36,3.56,0.28,0.24,70.95,6.59,2.39,0.0,63.66,3.6,0.36,1.36,67.28,,,,
2026-04-11T21:00:00Z,8.28,5.39,13.84,2.85,19.24,2.12,13.78,2.78,,,7.09,3.89,0.51,12.33,3.88,0.34,3.79,67.33,2.56,0.11,0.0,61.86,4.44,0.54,1.18,62.61,,,,
2026-04-11T22:00:00Z,8.19,3.75,12.61,2.53,24.04,2.78,12.83,2.27,,,5.87,2.22,0.3,10.55,3.96,0.21,1.78,65.46,3.96,0.86,0.0,51.82,3.75,0.25,1.17,59.53,,,,
2026-04-11T23:00:00Z,6.63,3.14,10.05,2.4,16.31,1.76,10.04,2.09,,,5.06,1.93,0.58,10.78,3.89,0.36,0.51,69.66,2.64,0.12,0.0,59.54,3.62,0.14,1.71,61.04,,,,
2026-04-12T00:00:00Z,7.19,2.06,10.0,1.93,19.39,1.55,10.42,2.18,,,3.97,0.43,0.67,10.7,3.59,0.07,1.47,68.43,2.69,0.04,0.0,56.05,3.93,0.2,1.21,59.89,,,,
2026-04-12T01:00:00Z,5.29,3.24,5.6,2.09,12.6,1.81,9.43,2.56,,,5.79,2.07,0.73,12.45,3.77,0.18,0.88,72.52,3.18,0.23,0.0,65.46,4.74,0.47,1.82,64.68,,,,
2026-04-12T02:00:00Z,4.36,4.25,5.6,2.78,10.05,1.92,8.99,2.8,,,7.34,3.05,0.45,12.21,4.94,0.6,4.44,73.04,3.32,0.29,0.0,69.14,5.2,0.68,1.67,63.97,,,,
2026-04-12T03:00:00Z,4.33,2.87,5.35,2.87,10.53,2.12,9.22,3.02,,,5.4,0.96,0.82,11.9,5.56,0.52,2.61,71.39,4.02,0.39,0.0,68.06,6.06,0.88,1.76,62.8,,,,
2026-04-12T04:00:00Z,4.1,3.52,5.22,3.25,9.71,2.57,11.25,3.25,,,6.46,1.44,0.72,12.07,6.3,0.77,4.27,70.91,4.46,0.58,0.0,68.7,6.62,0.99,1.88,59.61,,,,
2026-04-12T05:00:00Z,4.28,3.58,5.84,3.43,10.55,2.65,9.9,3.86,,,6.8,1.52,0.59,10.65,6.59,0.86,1.5,67.36,4.93,0.8,0.0,63.57,7.64,1.23,2.41,61.26,,,,
2026-04-12T06:00:00Z,3.77,3.52,4.03,3.77,8.15,10.86,10.29,3.69,,,6.48,1.32,0.95,10.28,7.47,1.04,0.86,65.71,18.56,7.85,0.0,60.52,7.25,1.28,3.0,56.2,,,,
2026-04-12T07:00:00Z,3.76,3.33,2.34,3.49,16.94,57.15,12.19,3.95,,,6.2,1.13,1.08,10.24,6.68,0.89,0.27,67.32,90.83,47.28,0.0,47.35,7.19,1.36,3.3,51.02,,,,
2026-04-12T08:00:00Z,5.17,3.18,2.22,3.31,27.49,26.67,13.37,4.18,,,5.71,1.2,0.66,11.33,5.77,0.77,0.85,73.64,40.98,24.42,0.01,43.02,7.24,1.43,2.91,55.04,,,,
2026-04-12T09:00:00Z,4.98,3.1,0.58,3.26,25.62,13.48,15.2,3.99,,,5.52,0.85,0.79,11.29,5.55,0.7,0.71,77.08,20.84,11.52,8.52,53.91,5.68,1.16,3.49,59.93,,,,
2026-04-12T10:00:00Z,5.1,2.32,0.58,2.5,12.11,2.57,14.29,3.26,,,3.42,0.25,0.77,12.18,3.19,0.2,0.86,85.88,3.38,0.55,0.0,72.25,3.79,0.46,3.4,67.42,,,,
2026-04-12T11:00:00Z,7.9,1.94,3.17,2.56,19.09,2.51,18.42,3.14,,,3.23,0.14,0.55,13.07,3.36,0.2,0.04,86.65,3.4,0.77,0.0,69.7,3.7,0.42,3.29,62.0,,,,
2026-04-12T12:00:00Z,7.43,1.76,15.39,1.79,40.26,3.68,20.77,2.55,,,2.57,0.06,0.74,12.57,2.59,0.02,0.0,82.81,5.17,2.08,0.17,53.43,2.97,0.12,3.29,59.33,,,,
2026-04-12T13:00:00Z,5.01,1.85,4.76,1.76,7.51,2.82,24.86,1.88,,,2.1,0.0,0.38,15.15,2.52,0.01,0.0,80.21,3.21,0.89,0.0,86.0,2.48,0.08,2.9,49.13,,,,
2026-04-12T14:00:00Z,7.65,1.85,3.45,1.73,12.93,1.96,30.09,1.43,,,2.31,0.0,0.22,10.48,2.14,0.02,0.2,85.47,2.45,0.14,0.0,82.86,3.06,0.15,3.43,27.36,,,,
2026-04-12T15:00:00Z,13.96,1.33,19.86,1.22,43.72,2.22,30.42,1.58,,,2.64,0.0,0.64,9.24,2.99,0.04,0.86,72.42,3.8,1.06,0.0,49.43,2.63,0.08,8.38,27.95,,,,
2026-04-12T16:00:00Z,5.84,1.53,3.06,1.34,1.51,1.87,21.37,2.42,,,2.32,0.0,0.76,9.56,2.9,0.01,0.0,70.17,2.39,0.08,0.0,82.36,3.02,0.46,4.2,46.3,,,,
2026-04-12T17:00:00Z,4.35,1.82,0.54,1.44,11.38,6.92,20.33,2.2,,,2.05,0.0,0.69,12.07,2.35,0.02,0.0,78.78,9.24,5.28,0.0,76.77,2.54,0.08,4.57,50.27,,,,
2026-04-12T18:00:00Z,8.27,1.8,4.96,1.63,21.28,2.78,19.31,2.08,,,2.14,0.02,0.71,11.0,2.49,0.02,0.0,80.14,3.63,1.12,0.0,68.87,2.62,0.21,2.8,51.49,,,,
2026-04-12T19:00:00Z,9.03,1.5,8.98,1.58,19.51,2.29,17.42,2.33,,,2.48,0.0,0.36,8.09,2.64,0.05,0.0,62.32,3.37,0.72,0.0,52.85,3.59,0.56,1.9,54.38,,,,
2026-04-12T20:00:00Z,8.27,1.33,6.84,1.39,21.7,1.57,30.53,1.67,,,2.95,0.06,0.58,7.67,2.79,0.04,2.27,67.64,2.83,0.2,0.0,51.23,4.09,0.51,2.94,27.05,,,,
2026-04-12T21:00:00Z,7.01,1.23,17.65,2.15,21.49,1.54,23.04,1.79,,,3.01,0.02,0.85,6.39,4.54,0.87,1.85,42.49,3.12,0.25,0.0,42.6,4.57,0.85,2.78,28.09,,,,
2026-04-12T22:00:00Z,6.33,1.37,14.22,2.38,23.63,1.89,19.43,2.69,,,3.66,0.4,0.63,1.46,4.9,1.2,0.35,30.7,3.85,0.59,0.0,20.51,6.08,1.74,5.03,20.22,,,,
2026-04-12T23:00:00Z,5.38,1.66,15.94,3.85,24.97,2.07,22.16,3.73,,,4.24,0.74,0.67,0.1,7.39,2.71,6.03,19.01,4.29,1.12,0.0,4.64,7.33,2.87,5.03,8.59,,,,
2026-04-13T00:00:00Z,3.64,1.51,13.44,4.65,23.74,3.27,18.74,3.34,,,4.28,0.64,0.97,0.0,8.4,3.75,5.96,10.77,5.87,2.45,0.0,4.16,6.96,2.59,6.19,10.63,,,,
2026-04-13T01:00:00Z,2.82,2.24,14.2,7.09,20.48,3.11,14.96,3.16,,,5.2,1.46,1.62,0.0,11.86,5.97,2.88,8.35,5.75,2.36,0.0,1.07,6.92,2.32,6.43,27.84,,,,
2026-04-13T02:00:00Z,3.6,5.45,15.54,4.95,15.93,3.29,15.07,2.61,,,9.37,4.49,1.34,0.0,8.83,3.93,5.85,11.36,5.92,2.53,0.05,0.09,6.42,1.63,6.79,29.69,,,,
2026-04-13T03:00:00Z,2.66,5.44,9.54,5.15,15.18,3.92,15.38,3.58,,,9.21,4.43,1.58,0.0,9.28,4.11,2.31,18.14,6.64,3.08,0.8,0.0,7.63,2.74,7.17,27.01,,,,
2026-04-13T04:00:00Z,3.48,4.41,9.72,5.94,25.93,3.32,16.17,4.01,,,8.21,3.42,2.01,0.0,10.32,4.93,1.38,15.35,6.3,2.57,3.46,0.0,8.2,3.26,7.67,15.38,,,,
2026-04-13T05:00:00Z,4.7,4.5,8.37,4.73,25.77,3.25,21.8,4.88,,,8.11,3.5,5.29,0.0,8.7,3.85,5.72,2.1,5.82,2.56,1.89,0.0,9.14,4.17,11.28,10.67,,,,
2026-04-13T06:00:00Z,6.61,4.33,21.66,4.65,31.56,3.44,26.87,5.03,,,8.13,3.28,9.14,0.0,8.9,3.55,1.51,0.0,5.96,2.84,2.18,0.0,9.08,4.39,17.02,8.65,,,,
2026-04-13T07:00:00Z,8.89,6.04,34.65,6.3,43.43,3.69,39.28,6.05,,,10.31,5.07,7.16,0.0,11.03,4.93,10.46,0.0,6.45,3.08,9.88,0.0,10.3,5.27,60.77,5.23,,,,
2026-04-13T08:00:00Z,8.38,6.27,24.3,4.99,50.17,4.8,35.88,5.46,,,10.39,5.17,2.96,0.0,8.49,3.31,4.62,6.64,7.88,4.12,3.8,0.0,9.64,4.35,26.29,7.58,,,,
2026-04-13T09:00:00Z,6.91,4.41,15.31,5.1,26.64,4.93,29.23,5.71,,,8.07,2.91,2.02,0.17,8.11,2.84,2.24,26.29,8.15,3.9,0.0,16.1,9.02,3.31,13.54,32.61,,,,
2026-04-13T10:00:00Z,3.19,3.19,1.73,4.5,7.88,3.59,20.84,5.75,,,5.65,1.06,1.79,5.55,6.57,1.72,0.0,63.71,5.34,1.62,0.0,55.92,7.95,2.76,5.35,56.4,,,,
2026-04-13T11:00:00Z,3.19,3.43,4.27,5.21,32.08,3.84,14.77,4.78,,,4.99,0.96,1.77,7.81,6.89,2.0,0.0,74.24,4.56,1.47,3.38,53.83,6.45,1.83,2.97,65.81,,,,
2026-04-13T12:00:00Z,2.04,2.91,3.56,4.82,2.02,3.4,16.44,4.54,,,3.4,0.25,0.72,12.38,6.16,1.54,0.0,84.5,3.79,0.81,0.0,100.37,5.6,1.48,3.11,65.78,,,,
2026-04-13T13:00:00Z,5.9,3.11,4.23,3.85,2.62,3.32,10.9,4.32,,,3.47,0.17,0.88,13.36,4.32,0.71,0.0,89.53,3.75,0.46,0.0,107.86,5.13,1.25,2.67,73.02,,,,
2026-04-13T14:00:00Z,4.96,3.38,8.09,4.07,4.6,3.42,13.65,4.3,,,3.9,0.36,0.28,14.34,4.52,0.81,0.0,90.35,3.79,0.56,0.0,107.22,5.07,1.21,2.75,71.56,,,,
2026-04-13T15:00:00Z,8.58,3.2,6.73,3.98,13.92,3.55,14.53,4.04,,,3.52,0.08,0.09,17.49,4.51,0.76,0.0,90.54,3.91,0.59,0.0,108.55,4.55,0.82,2.92,71.98,,,,
2026-04-13T16:00:00Z,8.85,3.37,10.23,4.04,28.21,3.74,14.87,3.91,,,3.7,0.19,0.07,17.13,4.62,0.86,0.0,91.41,4.12,0.48,0.0,115.32,4.38,0.51,3.26,72.5,,,,
2026-04-13T17:00:00Z,14.27,2.99,9.43,3.85,22.52,3.3,11.5,3.63,,,3.29,0.1,0.09,15.0,4.35,0.65,0.0,90.0,3.63,0.31,0.0,90.51,4.11,0.66,2.17,75.2,,,,
2026-04-13T18:00:00Z,15.28,2.74,18.52,3.42,32.24,2.87,19.19,3.0,,,3.06,0.28,0.08,14.85,3.9,0.69,0.0,82.77,3.17,0.36,0.0,71.86,3.56,0.74,1.33,64.82,,,,
2026-04-13T19:00:00Z,12.53,2.21,16.59,2.7,32.09,3.62,16.36,3.14,,,2.55,0.14,0.35,10.14,3.25,0.63,0.24,67.45,4.57,1.76,0.0,48.13,4.09,0.96,1.24,70.19,,,,
2026-04-13T20:00:00Z,10.93,2.47,20.92,2.92,30.38,7.4,11.84,5.68,,,3.41,0.63,0.4,4.82,4.34,1.02,1.7,43.17,10.41,5.81,0.0,27.27,9.08,3.72,1.51,73.43,,,,
2026-04-13T21:00:00Z,8.86,2.03,27.7,4.65,35.57,3.81,31.8,6.53,,,3.15,0.45,0.62,5.16,7.56,2.79,5.06,23.78,5.48,2.42,0.0,10.53,10.3,5.27,4.18,32.19,,,,
2026-04-13T22:00:00Z,7.95,2.29,27.65,7.31,43.53,5.87,45.94,8.07,,,3.61,0.66,0.8,5.5,11.65,5.92,0.23,11.45,8.45,4.72,0.0,0.24,12.8,7.05,42.67,7.79,,,,
2026-04-13T23:00:00Z,7.25,3.28,36.96,10.37,45.88,5.87,37.1,5.82,,,5.31,1.9,0.75,2.76,16.22,8.71,2.99,0.02,8.7,4.99,0.0,0.0,9.79,4.84,7.44,7.18,,,,
2026-04-14T00:00:00Z,6.63,2.84,36.32,10.52,38.0,17.21,24.66,6.02,,,5.04,1.65,0.55,1.64,16.6,9.07,6.52,0.0,24.36,16.0,0.0,0.0,10.25,5.05,6.79,9.38,,,,
2026-04-14T01:00:00Z,5.35,2.53,25.61,8.61,31.4,5.73,20.51,8.26,,,4.59,1.26,0.99,3.4,13.89,7.45,4.66,0.0,8.71,4.92,0.0,0.0,13.47,7.26,6.0,9.09,,,,
2026-04-14T02:00:00Z,5.21,3.27,21.28,7.21,32.53,5.24,19.3,5.66,,,5.75,2.14,0.97,0.0,11.61,6.15,0.0,0.0,8.19,4.35,0.0,0.0,9.73,4.87,6.59,10.04,,,,
2026-04-14T03:00:00Z,5.35,3.35,18.97,6.7,26.22,4.6,19.17,5.36,,,6.15,2.4,1.17,0.49,10.8,5.75,5.11,1.75,7.44,3.93,0.03,0.0,9.47,4.49,7.06,9.26,,,,
2026-04-14T04:00:00Z,4.25,3.32,13.88,5.89,23.05,4.43,21.93,6.18,,,6.34,2.68,1.01,0.02,9.8,5.01,3.6,0.05,7.12,3.7,0.2,0.0,10.61,5.31,7.56,6.95,,,,
2026-04-14T05:00:00Z,5.03,2.87,15.93,6.81,27.15,4.75,28.68,6.85,,,5.8,2.18,1.49,0.0,10.55,5.91,1.95,0.01,7.77,4.21,0.29,0.0,11.35,6.06,12.7,5.42,,,,
2026-04-14T06:00:00Z,5.48,3.16,27.02,9.39,31.31,4.82,35.86,7.57,,,6.41,2.43,1.14,0.0,15.12,8.04,6.89,0.0,7.83,4.24,0.59,0.0,12.21,6.73,50.21,2.98,,,,
2026-04-14T07:00:00Z,10.92,3.52,36.19,8.24,44.05,5.43,45.87,6.82,,,6.86,2.74,2.94,0.0,12.88,6.64,9.94,0.0,8.7,4.7,0.57,0.0,11.0,5.77,50.32,4.47,,,,
2026-04-14T08:00:00Z,9.61,3.57,34.32,8.6,41.43,5.03,27.15,6.22,,,6.4,2.6,2.17,0.28,13.26,6.18,2.65,3.07,8.09,4.22,0.0,3.81,10.02,4.62,3.09,22.67,,,,
