hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough
2025-01-09T06:00:00Z,9.46,5.18,69.01,15.5,,,9.19,3.96,3.88,0.0,22.67,13.81,29.17,0.0,,,,
2025-01-09T07:00:00Z,13.93,4.32,81.68,13.64,,,8.51,3.11,6.82,0.0,19.95,12.07,60.24,0.0,,,,
2025-01-09T08:00:00Z,14.4,3.67,104.75,9.29,,,7.68,2.51,6.05,0.0,14.58,7.71,106.43,0.0,,,,
2025-01-09T09:00:00Z,19.33,3.41,76.65,9.96,,,7.3,2.37,13.68,0.0,15.64,8.33,34.73,0.0,,,,
2025-01-09T10:00:00Z,18.18,13.68,80.19,11.15,,,20.1,11.72,7.08,0.0,17.62,9.09,48.72,0.0,,,,
2025-01-09T11:00:00Z,15.93,20.51,65.11,21.09,,,29.3,16.82,4.73,0.0,32.25,18.75,40.34,1.72,,,,
2025-01-09T12:00:00Z,13.92,16.61,42.37,16.35,,,24.09,13.74,3.81,0.0,24.37,14.18,29.78,17.69,,,,
2025-01-09T13:00:00Z,12.55,15.94,33.46,15.79,,,22.88,12.48,2.11,0.07,23.22,13.48,26.31,30.37,,,,
2025-01-09T14:00:00Z,11.46,10.82,28.49,10.76,,,15.18,7.66,1.62,1.45,16.28,8.85,28.29,43.42,,,,
2025-01-09T15:00:00Z,10.07,8.86,32.38,9.54,,,12.07,5.95,0.75,4.42,14.5,7.83,24.71,39.05,,,,
2025-01-09T16:00:00Z,14.52,7.81,33.7,8.99,,,10.74,5.1,1.18,0.99,13.79,7.35,23.1,36.25,,,,
2025-01-09T17:00:00Z,14.81,6.62,34.97,7.18,,,10.11,4.64,1.53,0.42,11.48,5.6,24.49,35.27,,,,
2025-01-09T18:00:00Z,17.23,6.66,43.34,7.76,,,10.45,5.12,3.19,0.0,12.08,6.39,22.57,21.2,,,,
2025-01-09T19:00:00Z,13.8,9.38,32.98,9.75,,,13.95,7.81,2.46,0.0,14.8,8.49,19.77,29.19,,,,
2025-01-09T20:00:00Z,13.59,11.37,26.95,9.19,,,15.81,10.06,2.57,0.0,14.0,7.85,20.86,34.02,,,,
2025-01-09T21:00:00Z,15.93,11.56,27.61,11.25,,,16.88,10.04,4.51,0.0,16.75,10.06,18.52,30.31,,,,
2025-01-09T22:00:00Z,11.23,11.73,31.62,14.18,,,16.83,10.3,2.32,0.0,20.2,12.84,17.61,21.32,,,,
2025-01-09T23:00:00Z,8.67,13.73,35.35,16.44,,,18.86,12.32,2.52,0.0,22.94,14.89,16.75,6.81,,,,
2025-01-10T00:00:00Z,5.53,13.57,29.6,16.24,,,19.19,12.01,2.46,0.34,22.76,14.84,12.76,12.4,,,,
2025-01-10T01:00:00Z,5.01,15.41,33.07,19.1,,,21.67,13.54,2.48,0.24,27.51,17.53,18.48,7.98,,,,
2025-01-10T02:00:00Z,6.34,11.81,32.32,19.5,,,17.11,10.04,2.5,0.0,27.74,17.85,15.34,1.79,,,,
2025-01-10T03:00:00Z,4.15,11.32,24.85,17.52,,,16.87,9.44,2.41,0.1,24.69,15.89,12.96,5.5,,,,
2025-01-10T04:00:00Z,3.72,15.08,32.35,19.79,,,21.74,12.77,3.09,0.0,28.06,18.05,14.17,0.03,,,,
2025-01-10T05:00:00Z,3.58,12.29,25.91,19.53,,,17.79,10.15,3.4,0.0,27.48,17.81,10.42,0.0,,,,
2025-01-10T06:00:00Z,9.84,11.9,32.07,19.62,,,17.39,10.13,9.29,0.0,27.68,17.89,17.52,0.02,,,,
2025-01-10T07:00:00Z,17.0,12.19,74.26,18.4,,,17.97,10.27,17.91,0.0,26.52,16.34,116.15,0.0,,,,
2025-01-10T08:00:00Z,23.35,13.3,85.2,21.74,,,19.22,11.35,29.19,0.0,31.87,19.88,119.84,0.0,,,,
2025-01-10T09:00:00Z,29.27,14.56,84.3,25.55,,,20.94,12.62,40.85,0.0,38.96,23.31,113.62,0.0,,,,
2025-01-10T10:00:00Z,32.29,20.83,87.64,29.66,,,29.59,18.28,42.94,0.0,46.51,27.32,131.07,0.0,,,,
2025-01-10T11:00:00Z,28.64,25.87,92.77,29.33,,,38.59,23.24,35.96,0.0,45.96,27.44,148.81,0.0,,,,
2025-01-10T12:00:00Z,29.04,37.24,81.82,28.19,,,53.91,33.77,25.26,0.0,44.14,26.4,86.82,0.0,,,,
2025-01-10T13:00:00Z,16.59,13.53,72.37,27.64,,,19.59,10.5,4.01,0.01,44.25,25.53,67.93,0.0,,,,
2025-01-10T14:00:00Z,9.02,12.14,56.11,20.42,,,16.57,8.27,1.12,1.02,31.13,18.06,33.85,0.29,,,,
2025-01-10T15:00:00Z,13.84,13.31,45.26,15.24,,,18.55,9.23,0.95,0.22,22.73,12.82,27.36,12.93,,,,
2025-01-10T16:00:00Z,31.68,15.78,66.3,21.82,,,22.83,11.52,10.32,0.0,33.83,19.52,36.52,0.02,,,,
2025-01-10T17:00:00Z,27.98,15.13,68.62,22.44,,,22.13,12.25,14.9,0.0,35.69,19.99,29.23,0.0,,,,
2025-01-10T18:00:00Z,31.79,14.64,68.32,20.93,,,21.34,12.21,22.8,0.0,31.4,18.91,34.57,0.0,,,,
2025-01-10T19:00:00Z,29.68,15.31,67.96,27.04,,,22.64,13.01,26.39,0.0,42.26,25.14,23.48,0.0,,,,
2025-01-10T20:00:00Z,22.23,15.56,77.7,31.26,,,22.42,12.96,17.4,0.0,48.07,29.75,41.86,0.0,,,,
2025-01-10T21:00:00Z,24.29,17.74,72.18,36.1,,,24.81,15.4,24.03,0.0,54.51,34.37,60.94,0.0,,,,
2025-01-10T22:00:00Z,24.37,17.76,82.82,38.35,,,24.91,15.17,26.81,0.0,57.15,36.51,74.0,0.0,,,,
2025-01-10T23:00:00Z,21.81,20.71,90.37,45.31,,,29.43,18.21,22.76,0.0,63.03,42.78,112.75,0.0,,,,
2025-01-11T00:00:00Z,17.28,21.99,79.01,37.09,,,31.2,19.53,16.63,0.0,57.28,35.62,84.96,0.0,,,,
2025-01-11T01:00:00Z,12.16,21.49,67.38,34.16,,,29.84,19.31,9.21,0.0,53.02,32.61,60.81,0.0,,,,
2025-01-11T02:00:00Z,12.18,22.58,65.74,32.65,,,32.35,20.16,8.76,0.0,50.17,31.18,44.31,0.0,,,,
2025-01-11T03:00:00Z,10.94,21.97,69.14,34.46,,,30.96,19.95,9.49,0.0,54.0,32.82,61.74,0.0,,,,
2025-01-11T04:00:00Z,10.17,21.59,61.18,34.53,,,31.21,19.09,11.56,0.0,53.9,33.02,52.64,0.0,,,,
2025-01-11T05:00:00Z,8.72,21.47,58.89,31.02,,,31.05,18.79,11.75,0.0,47.63,29.48,38.41,0.0,,,,
2025-01-11T06:00:00Z,9.67,21.84,48.7,33.99,,,31.66,18.95,11.24,0.0,53.84,32.31,57.44,0.0,,,,
2025-01-11T07:00:00Z,11.32,22.35,51.33,35.14,,,32.78,18.84,18.29,0.0,55.83,33.06,51.8,0.0,,,,
2025-01-11T08:00:00Z,12.56,21.42,52.11,33.28,,,31.21,18.14,21.41,0.0,53.15,30.98,42.35,0.0,,,,
2025-01-11T09:00:00Z,15.74,21.33,54.82,32.37,,,30.72,17.81,26.78,0.0,51.19,30.33,39.76,0.0,,,,
2025-01-11T10:00:00Z,15.66,25.13,61.17,32.7,,,37.7,22.0,22.19,0.0,51.4,30.49,57.32,0.0,,,,
2025-01-11T11:00:00Z,19.8,32.27,58.48,30.51,,,48.89,29.35,21.88,0.0,48.35,28.12,49.04,0.0,,,,
2025-01-11T12:00:00Z,24.56,33.97,59.67,28.67,,,53.85,30.34,17.35,0.0,45.59,25.84,52.0,0.0,,,,
2025-01-11T13:00:00Z,26.22,34.48,62.43,31.02,,,58.65,28.49,12.7,0.0,50.61,27.92,57.71,0.0,,,,
2025-01-11T14:00:00Z,25.68,37.82,61.39,28.7,,,66.56,29.78,10.86,0.0,46.79,25.4,53.07,0.0,,,,
2025-01-11T15:00:00Z,25.41,31.93,68.91,27.8,,,54.77,24.64,8.16,0.0,45.2,24.52,53.97,0.0,,,,
2025-01-11T16:00:00Z,26.44,30.27,75.41,32.66,,,49.84,24.61,15.11,0.0,53.33,29.07,61.51,0.0,,,,
2025-01-11T17:00:00Z,27.8,36.51,84.45,41.02,,,60.79,30.43,21.69,0.0,61.84,35.53,92.07,0.0,,,,
2025-01-11T18:00:00Z,23.79,38.21,79.9,43.54,,,61.62,33.39,21.55,0.0,63.56,38.41,103.02,0.0,,,,
2025-01-11T19:00:00Z,17.94,38.24,91.24,40.28,,,60.31,33.04,16.26,0.0,60.6,35.51,122.82,0.0,,,,
2025-01-11T20:00:00Z,17.32,36.33,85.44,38.89,,,56.82,32.0,16.38,0.0,59.02,34.58,114.19,0.0,,,,
2025-01-11T21:00:00Z,17.9,37.26,85.25,41.97,,,58.16,33.67,19.23,0.0,61.7,36.68,115.07,0.0,,,,
2025-01-11T22:00:00Z,17.04,38.24,75.69,39.62,,,58.85,34.37,19.74,0.0,59.89,35.04,110.86,0.0,,,,
2025-01-11T23:00:00Z,15.84,37.91,55.22,33.41,,,58.79,34.33,22.14,0.0,53.88,31.11,52.31,0.0,,,,
2025-01-12T00:00:00Z,15.18,38.85,66.74,37.15,,,59.03,34.34,20.21,0.0,57.64,34.67,76.98,0.0,,,,
2025-01-12T01:00:00Z,17.4,38.94,63.5,36.98,,,58.47,34.71,20.72,0.0,57.8,34.58,83.62,0.0,,,,
2025-01-12T02:00:00Z,14.36,36.45,58.62,37.8,,,55.19,33.89,16.42,0.0,58.97,35.27,81.33,0.0,,,,
2025-01-12T03:00:00Z,14.25,36.31,55.83,35.84,,,55.47,33.32,19.03,0.0,56.59,33.88,75.13,0.0,,,,
2025-01-12T04:00:00Z,13.54,32.56,51.73,31.35,,,48.49,30.54,10.68,0.0,49.22,29.7,47.3,0.0,,,,
2025-01-12T05:00:00Z,4.66,9.36,47.01,31.12,,,13.87,8.0,2.41,2.58,48.93,29.39,38.9,0.0,,,,
2025-01-12T06:00:00Z,5.64,13.29,48.55,29.6,,,17.88,11.86,2.61,0.44,45.76,28.14,37.42,0.0,,,,
2025-01-12T07:00:00Z,12.19,22.59,50.04,28.75,,,33.33,19.68,5.38,0.0,44.55,27.43,40.48,0.0,,,,
2025-01-12T08:00:00Z,13.07,27.05,46.73,28.87,,,41.1,24.63,7.28,0.0,45.19,27.3,39.24,0.0,,,,
2025-01-12T09:00:00Z,14.55,27.76,46.62,28.26,,,41.56,25.12,9.12,0.0,43.79,26.75,36.97,0.0,,,,
2025-01-12T10:00:00Z,14.62,30.18,45.59,27.45,,,44.97,28.22,8.19,0.0,42.11,26.11,35.62,0.0,,,,
2025-01-12T11:00:00Z,13.49,25.54,44.72,26.95,,,36.93,23.53,6.67,0.0,41.55,25.73,29.81,0.0,,,,
2025-01-12T12:00:00Z,10.71,21.6,44.95,28.37,,,29.93,19.52,3.58,0.0,44.59,26.97,35.15,0.0,,,,
2025-01-12T13:00:00Z,9.85,19.74,48.57,27.23,,,27.43,17.31,4.07,0.0,43.13,25.59,31.38,0.0,,,,
2025-01-12T14:00:00Z,11.31,16.78,40.56,22.78,,,23.7,14.63,3.26,0.01,35.75,21.09,24.1,2.2,,,,
2025-01-12T15:00:00Z,10.73,17.0,46.44,23.94,,,24.02,14.83,3.8,0.0,37.45,22.34,27.78,0.05,,,,
2025-01-12T16:00:00Z,11.64,19.76,46.56,24.37,,,27.94,17.19,3.54,0.0,38.6,22.81,21.95,0.0,,,,
2025-01-12T17:00:00Z,11.61,18.66,48.23,23.4,,,26.03,16.29,2.82,0.0,36.64,21.8,22.56,0.23,,,,
2025-01-12T18:00:00Z,9.11,17.47,44.45,22.33,,,24.46,15.14,1.98,0.0,34.87,20.7,29.83,0.66,,,,
2025-01-12T19:00:00Z,8.49,21.26,54.6,25.69,,,29.7,19.5,2.3,0.0,39.69,24.35,18.92,0.0,,,,
2025-01-12T20:00:00Z,7.54,21.43,50.18,27.24,,,29.18,18.94,2.27,0.0,41.9,26.07,23.29,0.0,,,,
2025-01-12T21:00:00Z,6.91,28.7,48.04,25.98,,,37.35,26.44,2.13,0.0,39.92,24.65,22.8,0.0,,,,
2025-01-12T22:00:00Z,6.34,26.45,48.76,26.34,,,35.27,24.37,1.88,0.0,40.47,25.06,21.15,0.0,,,,
2025-01-12T23:00:00Z,5.22,25.59,44.37,24.74,,,32.62,23.15,1.86,2.06,37.65,23.42,19.41,0.0,,,,
2025-01-13T00:00:00Z,3.87,26.26,33.49,23.29,,,32.99,24.18,2.05,5.2,35.26,21.92,21.41,3.05,,,,
2025-01-13T01:00:00Z,3.16,25.17,21.94,20.21,,,29.79,22.92,1.77,8.58,29.77,18.74,23.3,19.97,,,,
2025-01-13T02:00:00Z,2.75,25.57,17.68,18.23,,,29.81,23.27,1.5,10.16,26.1,16.49,21.71,26.47,,,,
2025-01-13T03:00:00Z,2.65,23.67,17.58,15.43,,,27.3,21.51,1.51,10.79,22.09,13.57,22.71,37.31,,,,
2025-01-13T04:00:00Z,2.38,9.73,14.88,12.21,,,14.43,8.02,1.33,11.26,18.13,10.57,24.41,46.94,,,,
2025-01-13T05:00:00Z,2.61,8.51,16.67,11.95,,,12.85,6.98,2.01,11.36,17.7,10.33,24.06,42.84,,,,
2025-01-13T06:00:00Z,3.62,8.36,16.04,10.01,,,12.72,6.7,2.0,10.64,15.11,8.45,22.61,51.28,,,,
2025-01-13T07:00:00Z,4.46,18.89,23.82,10.29,,,21.49,17.08,2.14,9.08,15.56,8.48,27.71,40.64,,,,
2025-01-13T08:00:00Z,5.87,21.83,31.37,10.57,,,24.47,19.87,2.79,6.62,16.01,8.87,26.56,27.69,,,,
2025-01-13T09:00:00Z,8.34,23.56,36.79,10.39,,,27.07,21.46,3.83,2.61,15.93,8.62,22.9,21.07,,,,
2025-01-13T10:00:00Z,7.84,13.84,28.93,9.15,,,17.88,12.28,2.95,3.87,14.09,7.34,25.05,33.61,,,,
2025-01-13T11:00:00Z,8.03,7.95,23.39,6.92,,,12.33,5.96,3.01,3.9,10.88,5.32,28.09,43.74,,,,
2025-01-13T12:00:00Z,8.52,6.5,21.75,6.99,,,10.09,4.87,2.56,3.03,11.0,5.43,21.38,47.41,,,,
2025-01-13T13:00:00Z,9.09,6.19,22.06,6.18,,,9.77,4.56,2.49,2.75,9.76,4.78,18.86,48.81,,,,
2025-01-13T14:00:00Z,9.76,7.17,24.05,6.22,,,11.05,5.44,2.58,1.83,9.77,4.67,17.72,46.35,,,,
2025-01-13T15:00:00Z,11.0,6.7,23.94,6.8,,,10.25,5.07,3.11,1.43,10.7,5.1,17.98,46.49,,,,
2025-01-13T16:00:00Z,11.45,6.93,29.24,8.15,,,10.65,5.34,3.49,0.74,12.75,6.31,22.11,37.11,,,,
2025-01-13T17:00:00Z,10.2,8.08,34.18,9.48,,,12.48,6.08,2.62,1.78,14.47,7.52,16.2,29.97,,,,
2025-01-13T18:00:00Z,10.79,9.03,28.32,9.05,,,13.64,7.16,2.41,0.76,13.93,7.25,20.96,39.63,,,,
2025-01-13T19:00:00Z,10.31,9.04,22.32,8.68,,,13.59,7.18,2.47,0.63,13.54,6.87,20.65,47.7,,,,
2025-01-13T20:00:00Z,8.68,9.35,21.91,9.62,,,13.92,7.64,2.07,2.16,14.71,8.1,18.59,45.59,,,,
2025-01-13T21:00:00Z,5.69,9.7,23.4,11.36,,,14.66,7.64,1.39,6.11,17.09,9.65,20.71,40.73,,,,
2025-01-13T22:00:00Z,5.54,11.45,22.78,12.65,,,16.9,8.78,1.58,5.14,18.81,10.25,19.06,39.19,,,,
2025-01-13T23:00:00Z,5.37,11.6,22.66,13.72,,,16.83,8.71,1.56,5.3,20.47,11.47,24.11,37.63,,,,
2025-01-14T00:00:00Z,5.16,11.27,20.8,13.15,,,16.57,8.51,1.46,6.04,19.46,10.75,23.75,42.35,,,,
2025-01-14T01:00:00Z,4.87,9.84,18.08,10.75,,,14.59,7.66,1.45,8.66,16.5,8.89,19.55,51.68,,,,
2025-01-14T02:00:00Z,4.52,9.97,15.78,10.19,,,15.13,7.94,0.98,7.49,15.48,8.21,18.6,49.0,,,,
2025-01-14T03:00:00Z,4.7,9.99,16.97,10.65,,,14.83,7.89,1.08,6.46,16.12,8.78,18.76,44.63,,,,
2025-01-14T04:00:00Z,4.15,11.23,17.29,11.24,,,17.02,8.56,1.21,5.14,17.13,9.21,19.32,36.43,,,,
2025-01-14T05:00:00Z,5.04,11.83,19.43,12.29,,,17.34,9.47,1.32,4.34,18.64,10.03,19.16,40.19,,,,
2025-01-14T06:00:00Z,6.43,12.77,16.82,12.47,,,18.74,9.98,1.31,3.37,18.73,10.32,15.91,48.16,,,,
2025-01-14T07:00:00Z,8.77,13.16,23.94,11.77,,,18.54,10.66,2.12,1.63,17.82,9.71,23.33,29.7,,,,
2025-01-14T08:00:00Z,10.55,12.74,29.19,13.13,,,18.57,10.53,3.48,0.32,19.88,10.67,16.67,19.22,,,,
2025-01-14T09:00:00Z,16.01,13.09,37.75,14.82,,,18.78,10.47,5.98,0.0,22.28,11.97,17.34,3.82,,,,
2025-01-14T10:00:00Z,13.72,13.58,41.23,15.15,,,19.22,11.25,3.49,0.0,22.59,12.43,17.93,1.22,,,,
2025-01-14T11:00:00Z,10.31,10.84,39.2,14.07,,,16.05,8.64,2.09,0.51,20.9,11.57,16.46,6.08,,,,
2025-01-14T12:00:00Z,10.83,6.5,36.71,9.08,,,10.29,5.07,1.76,1.42,14.3,6.99,8.19,27.1,,,,
2025-01-14T13:00:00Z,11.45,6.4,26.6,4.23,,,10.09,4.98,1.86,0.62,7.42,3.07,6.29,48.33,,,,
2025-01-14T14:00:00Z,14.14,7.58,31.97,6.93,,,11.38,6.25,2.31,0.11,11.31,5.17,3.77,31.15,,,,
2025-01-14T15:00:00Z,16.38,8.65,36.21,9.46,,,12.77,7.19,2.76,0.0,14.74,7.63,4.93,22.47,,,,
2025-01-14T16:00:00Z,17.52,9.38,44.11,9.88,,,13.8,8.02,3.55,0.0,15.14,8.4,5.59,12.88,,,,
2025-01-14T17:00:00Z,21.54,15.29,35.27,14.95,,,21.09,13.29,4.66,0.0,22.24,13.39,6.56,16.17,,,,
2025-01-14T18:00:00Z,24.43,13.14,40.94,14.19,,,18.03,11.96,6.41,0.0,20.36,12.81,7.13,5.42,,,,
2025-01-14T19:00:00Z,20.15,12.46,39.44,13.76,,,17.24,11.3,3.06,0.0,19.58,12.49,7.62,6.41,,,,
2025-01-14T20:00:00Z,17.13,12.53,43.84,15.5,,,17.23,11.46,2.27,0.0,21.64,14.31,6.12,0.51,,,,
2025-01-14T21:00:00Z,15.79,13.84,41.76,17.09,,,19.03,12.32,1.52,0.0,24.76,16.01,7.46,0.01,,,,
2025-01-14T22:00:00Z,14.68,18.56,38.32,17.54,,,25.04,16.67,1.34,0.0,26.38,16.34,6.44,0.36,,,,
2025-01-14T23:00:00Z,10.86,15.07,34.62,17.29,,,20.67,13.37,0.84,0.0,25.39,16.15,5.57,11.35,,,,
2025-01-15T00:00:00Z,9.85,15.34,29.02,16.05,,,20.72,13.64,0.76,0.0,22.99,14.76,7.2,19.79,,,,
2025-01-15T01:00:00Z,7.28,13.37,24.0,13.63,,,18.37,11.6,0.88,2.71,19.65,12.21,4.93,36.99,,,,
2025-01-15T02:00:00Z,5.7,10.65,17.0,10.21,,,15.19,8.9,0.39,6.33,15.3,8.68,6.01,58.95,,,,
2025-01-15T03:00:00Z,6.32,13.24,15.99,10.52,,,18.49,11.08,0.83,2.36,15.77,8.78,5.2,58.03,,,,
2025-01-15T04:00:00Z,5.51,11.04,18.23,11.16,,,15.8,9.31,0.62,3.26,16.51,9.39,4.6,50.4,,,,
2025-01-15T05:00:00Z,6.09,6.85,16.6,6.24,,,10.76,5.86,0.75,3.26,10.11,5.05,4.73,60.06,,,,
2025-01-15T06:00:00Z,6.44,5.61,18.46,5.26,,,9.4,4.51,0.57,4.31,9.04,4.19,4.92,60.07,,,,
2025-01-15T07:00:00Z,10.22,6.03,23.3,5.25,,,9.82,5.03,1.21,1.23,9.07,4.1,6.09,51.2,,,,
2025-01-15T08:00:00Z,11.53,5.67,48.93,5.01,,,9.5,4.93,1.94,0.59,8.79,3.97,11.3,14.21,,,,
2025-01-15T09:00:00Z,18.77,10.1,41.1,10.46,,,14.67,8.3,6.27,0.02,15.9,8.41,7.44,14.18,,,,
2025-01-15T10:00:00Z,13.76,10.06,32.58,10.02,,,14.91,6.92,2.98,0.04,15.45,7.78,9.82,26.37,,,,
2025-01-15T11:00:00Z,13.13,10.83,29.72,10.92,,,15.83,7.57,2.99,0.03,16.67,7.97,8.86,30.19,,,,
2025-01-15T12:00:00Z,12.0,14.8,30.32,12.36,,,20.99,10.55,2.97,0.0,18.95,9.1,6.85,23.89,,,,
2025-01-15T13:00:00Z,10.37,12.31,20.26,12.67,,,17.56,8.82,2.18,0.03,18.95,9.28,2.85,33.09,,,,
2025-01-15T14:00:00Z,6.12,11.51,24.05,14.11,,,15.71,8.04,0.6,0.71,20.83,10.75,1.48,30.31,,,,
2025-01-15T15:00:00Z,9.89,9.05,31.4,13.42,,,11.64,5.92,0.43,1.82,19.84,10.31,0.94,20.91,,,,
2025-01-15T16:00:00Z,27.3,10.42,46.4,14.64,,,14.03,6.97,3.43,0.0,21.58,12.2,9.65,13.79,,,,
2025-01-15T17:00:00Z,32.56,10.1,62.52,16.19,,,14.55,7.2,11.9,0.0,23.99,14.1,12.32,0.24,,,,
2025-01-15T18:00:00Z,33.84,12.78,58.82,15.81,,,18.52,10.31,19.16,0.0,23.34,13.86,23.53,0.69,,,,
2025-01-15T19:00:00Z,33.59,17.45,69.67,20.51,,,24.27,15.14,26.51,0.0,31.31,19.08,18.04,0.0,,,,
2025-01-15T20:00:00Z,18.91,13.36,74.6,22.37,,,18.88,11.33,9.95,0.0,34.83,21.15,32.41,0.0,,,,
2025-01-15T21:00:00Z,18.39,15.5,58.3,20.61,,,21.76,13.47,13.83,0.0,31.98,18.94,21.6,0.0,,,,
2025-01-15T22:00:00Z,14.36,16.36,54.64,22.03,,,22.8,14.13,10.31,0.0,34.41,20.12,27.43,0.0,,,,
2025-01-15T23:00:00Z,12.46,17.26,46.3,20.72,,,24.0,14.61,10.89,0.0,32.03,18.47,28.35,0.0,,,,
2025-01-16T00:00:00Z,8.25,17.72,43.45,20.12,,,24.65,15.04,6.08,0.0,30.56,17.73,21.06,0.0,,,,
2025-01-16T01:00:00Z,6.47,18.31,41.19,16.8,,,25.08,15.77,5.98,0.0,25.17,14.04,23.54,0.0,,,,
2025-01-16T02:00:00Z,5.53,18.61,34.21,13.49,,,25.57,16.04,5.71,0.0,20.32,10.97,19.75,0.0,,,,
2025-01-16T03:00:00Z,5.22,20.15,29.48,13.67,,,27.63,17.77,5.39,0.0,20.85,11.5,19.92,0.0,,,,
2025-01-16T04:00:00Z,4.53,19.79,29.87,13.16,,,27.05,17.46,6.58,0.0,20.04,10.93,20.88,0.0,,,,
2025-01-16T05:00:00Z,4.76,14.89,33.59,11.91,,,21.51,12.14,5.35,0.0,18.23,10.04,21.01,0.0,,,,
2025-01-16T06:00:00Z,7.39,11.39,33.83,10.88,,,16.88,8.62,7.52,0.0,16.85,8.99,19.98,0.0,,,,
2025-01-16T07:00:00Z,8.52,13.11,38.2,12.24,,,19.03,10.45,11.1,0.0,18.89,9.97,30.57,0.0,,,,
2025-01-16T08:00:00Z,8.81,14.36,39.19,15.07,,,20.55,11.46,13.65,0.0,22.59,12.69,32.09,0.0,,,,
2025-01-16T09:00:00Z,13.14,13.06,38.13,14.35,,,19.16,10.51,23.13,0.0,21.59,11.87,32.8,0.0,,,,
2025-01-16T10:00:00Z,17.05,12.8,35.12,13.71,,,18.33,10.7,24.0,0.0,21.0,11.56,35.66,0.0,,,,
2025-01-16T11:00:00Z,16.83,17.24,33.09,12.01,,,23.46,14.75,15.58,0.0,18.58,10.0,31.88,0.0,,,,
2025-01-16T12:00:00Z,13.15,12.18,32.22,12.97,,,17.65,9.54,8.55,0.0,19.89,10.57,28.83,0.01,,,,
2025-01-16T13:00:00Z,8.78,11.31,28.73,16.04,,,15.73,7.91,2.69,0.0,23.76,13.67,30.71,1.79,,,,
2025-01-16T14:00:00Z,7.08,12.8,26.26,16.3,,,17.36,8.69,1.17,0.07,23.74,14.17,18.07,3.38,,,,
2025-01-16T15:00:00Z,13.02,12.25,23.7,13.92,,,16.86,8.33,1.67,0.28,20.31,11.97,11.13,10.27,,,,
2025-01-16T16:00:00Z,17.11,11.34,38.67,15.21,,,15.13,7.8,1.95,0.26,22.27,13.22,19.69,2.18,,,,
2025-01-16T17:00:00Z,17.47,13.08,40.84,18.55,,,18.39,9.99,2.4,0.01,28.27,15.84,22.17,1.41,,,,
2025-01-16T18:00:00Z,17.31,18.29,30.94,20.4,,,26.12,13.37,3.28,0.0,32.15,17.48,20.78,12.08,,,,
2025-01-16T19:00:00Z,13.29,23.05,26.62,22.57,,,33.66,17.07,2.52,0.01,36.17,19.16,20.3,22.54,,,,
2025-01-16T20:00:00Z,10.06,24.83,22.48,22.89,,,36.84,18.81,1.27,1.69,37.09,19.1,19.0,35.58,,,,
2025-01-16T21:00:00Z,8.82,25.15,23.08,23.53,,,37.46,19.2,1.4,1.53,37.92,19.72,15.44,33.92,,,,
2025-01-16T22:00:00Z,7.35,26.27,19.56,22.89,,,38.95,19.79,1.29,0.58,36.79,19.23,11.03,36.77,,,,
2025-01-16T23:00:00Z,6.19,25.58,16.29,20.61,,,37.65,18.97,1.24,1.14,32.86,17.12,12.67,46.02,,,,
2025-01-17T00:00:00Z,4.48,22.84,14.3,19.73,,,32.82,16.56,0.88,3.9,31.19,16.44,13.17,50.83,,,,
2025-01-17T01:00:00Z,3.87,20.97,11.92,18.74,,,29.19,14.93,1.07,5.59,28.73,15.57,14.45,55.33,,,,
2025-01-17T02:00:00Z,3.39,20.5,12.46,19.58,,,28.26,14.88,1.1,6.47,30.41,16.6,13.06,55.5,,,,
2025-01-17T03:00:00Z,3.02,20.65,12.96,19.23,,,28.36,15.25,1.1,7.62,29.83,16.2,13.06,56.5,,,,
2025-01-17T04:00:00Z,3.15,18.56,12.01,16.23,,,25.82,14.05,1.3,9.26,24.08,13.22,13.84,65.3,,,,
2025-01-17T05:00:00Z,3.4,13.78,11.48,12.73,,,19.57,10.29,1.22,9.82,19.07,10.21,14.53,70.29,,,,
2025-01-17T06:00:00Z,4.73,12.59,11.6,11.33,,,18.07,9.15,1.22,8.51,16.97,8.8,15.67,71.84,,,,
2025-01-17T07:00:00Z,5.73,15.82,16.78,14.02,,,22.3,11.27,1.65,7.13,21.0,10.85,14.11,60.4,,,,
2025-01-17T08:00:00Z,9.19,19.7,20.94,16.96,,,27.38,13.65,3.32,1.77,25.19,13.03,14.19,51.65,,,,
2025-01-17T09:00:00Z,10.77,19.44,21.82,17.86,,,27.27,13.33,4.29,0.95,27.59,13.71,16.33,46.58,,,,
2025-01-17T10:00:00Z,10.26,19.46,23.69,17.52,,,27.24,13.7,4.17,1.51,26.9,13.29,16.14,44.27,,,,
2025-01-17T11:00:00Z,9.05,17.84,27.06,16.52,,,25.03,12.94,3.24,2.49,24.8,12.61,16.12,41.05,,,,
